enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,protein_g,tuz_g,lif_g,sodyum_g,nova_grubu,nutriscore_notu,seker_orani,protein_orani,doymus_yag_orani
56.0,1.8,0.3,7.8,6.3,1.5,0.89,1.3,0.356,4.0,A,0.7159090909090908,0.02631578947368421,0.10714285714285715
119.0,2.2,0.2,15.0,0.0,6.0,0.6,7.7,0.24,3.0,A,0.0,0.05,0.0625
111.0,8.3,2.3,5.6,1.1,1.5,0.94,4.2,0.376,4.0,A,0.16666666666666669,0.013392857142857142,0.24731182795698922
73.0,3.5,0.4,9.3,6.0,1.1,0.91,2.0,0.364,4.0,A,0.5825242718446602,0.014864864864864866,0.08888888888888889
477.0,22.7,3.5,50.2,0.0,13.6,0.02,8.5,0.008,4.0,A,0.0,0.028451882845188285,0.14767932489451477
0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.0029,4.0,A,0.0,0.0,0.0
52.0,2.9,0.4,1.6,0.0,4.8,0.1,0.0,0.04,1.0,A,0.0,0.09056603773584905,0.10256410256410257
365.0,3.0,0.8,70.0,2.5,13.0,0.25,3.5,0.1,3.0,A,0.035211267605633804,0.03551912568306011,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.004,2.0,0.0016,1.0,A,0.0,0.0,0.0
125.0,2.0,0.6,0.4,0.0,26.8,0.004,2.0,0.0016,4.0,A,0.0,0.2126984126984127,0.19999999999999998
394.0,12.0,1.8,51.0,8.6,15.0,0.03,11.0,0.012,3.0,A,0.16538461538461538,0.0379746835443038,0.13846153846153847
117.0,0.4,0.0,23.7,9.0,4.6,0.5,3.0,0.2,1.0,A,0.3643724696356275,0.03898305084745762,0.0
172.0,8.0,1.0,4.0,2.0,14.0,1.2,7.0,0.48,3.0,A,0.4,0.08092485549132948,0.1111111111111111
45.0,1.0,0.6,5.1,5.1,3.8,0.1,0.0,0.04,1.0,A,0.8360655737704918,0.08260869565217391,0.3
30.0,1.1,0.2,3.7,3.3,1.0,0.46,1.1,0.184,3.0,A,0.702127659574468,0.03225806451612903,0.09523809523809523
231.0,14.2,0.22294,0.0,0.0,25.8,1.0,2.0,0.4,3.0,A,0.0,0.11120689655172414,0.014667105263157896
58.0,2.0,1.4,4.0,4.0,6.0,0.000325,2.0,0.00013,1.0,A,0.8,0.1016949152542373,0.4666666666666666
145.0,6.7,0.9,12.0,1.3,5.4,0.6,7.5,0.24,4.0,A,0.1,0.036986301369863014,0.11688311688311688
346.0,6.1,0.7,55.0,4.8,6.1,0.26,24.0,0.104,4.0,A,0.08571428571428572,0.017579250720461095,0.09859154929577464
369.0,6.8,1.2,60.0,1.1,12.0,0.05,10.0,0.02,1.0,A,0.018032786885245903,0.032432432432432434,0.15384615384615385
152.0,1.5,0.5,0.625,0.0,11.5,0.0,0.0,0.0,4.0,A,0.0,0.07516339869281045,0.2
581.0,48.0,7.0,5.2,5.0,26.0,0.04,12.0,0.016,1.0,A,0.8064516129032258,0.044673539518900345,0.14285714285714285
34.0,0.19,0.11,4.99,4.93,3.28,0.11,0.0,0.15,1.0,A,0.8230383973288814,0.09371428571428571,0.09243697478991597
19.0,0.26,0.056,2.49,2.48,0.86,0.0081,1.2,0.15,1.0,A,0.7106017191977076,0.043,0.044444444444444446
111.0,3.5,0.4,8.9,2.3,7.6,0.66,6.9,0.264,3.0,A,0.2323232323232323,0.06785714285714285,0.08888888888888889
54.0,2.0,0.2,7.9,1.9,0.9,0.05,0.5,0.02,4.0,A,0.21348314606741572,0.016363636363636365,0.06666666666666667
193.0,8.1,0.9,17.0,1.8,12.0,0.46,1.3,0.184,4.0,A,0.1,0.061855670103092786,0.09890109890109891
272.0,1.425,0.2565,65.7151575,2.0651575,9.1295,0.1075569975,6.46,0.15,3.0,A,0.030954847105022575,0.033441391941391944,0.10577319587628867
352.0,0.952380952380952,0.19047619047619,67.6190476190476,2.85714285714286,10.4761904761905,0.928571428571429,14.2857142857143,0.371428571428571,3.0,A,0.041637751561415734,0.029677593416970252,0.09756097560975587
98.0,0.8,0.1,13.0,0.5,6.5,0.81,6.2,0.324,4.0,A,0.03571428571428571,0.06565656565656566,0.05555555555555556
79.0,1.2,0.4,0.9,0.0,21.0,1.1,0.0,0.44,3.0,A,0.0,0.2625,0.18181818181818182
408.0,13.0,1.5,58.0,2.8,9.0,0.01,17.0,0.004,4.0,A,0.04745762711864406,0.022004889975550123,0.10714285714285714
224.0,3.6,0.5,33.0,4.2,7.5,1.1,15.0,0.44,4.0,A,0.12352941176470589,0.03333333333333333,0.10869565217391305
364.0,2.7,0.2,66.0,1.9,14.6,0.78,8.8,0.312,3.0,A,0.02835820895522388,0.04,0.05405405405405406
58.0,0.711111111111111,0.311111111111111,0.0,4.91111111111111,8.0,0.111111111111111,0.0,0.0444444444444444,4.0,A,4.91111111111111,0.13559322033898305,0.18181818181818177
0.0,0.0,0.0,0.0,0.0,0.0,0.0015,2.0,0.0006,1.0,A,0.0,0.0,0.0
55.0,2.0,0.4,3.0,1.9,3.8,0.09,2.3,0.036,4.0,A,0.475,0.06785714285714285,0.13333333333333333
229.0,2.2,0.8,42.0,4.4,7.8,0.1875,2.6,0.075,3.0,A,0.10232558139534885,0.03391304347826087,0.25
79.0,0.2,0.0,18.0,18.0,0.3,0.0,1.6,0.0,3.0,A,0.9473684210526315,0.00375,0.0
29.0,0.4,0.0,4.1,0.0,1.3,0.09,1.2,0.112,1.0,A,0.0,0.043333333333333335,0.0
231.0,3.2,0.7,37.0,0.0,11.0,1.0,7.4,0.4,4.0,A,0.0,0.04741379310344827,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.00079,2.0,0.000316,1.0,A,0.0,0.0,0.0
372.0,7.0,1.3,59.0,0.7,14.0,0.01,10.0,0.004,1.0,A,0.011666666666666665,0.03753351206434316,0.1625
262.0,8.6,0.4,88.0,2.4,8.6,0.78,6.8,0.312,3.0,A,0.02696629213483146,0.032699619771863114,0.04166666666666667
393.0,6.4,1.6,65.0,9.0,13.0,0.18,11.0,0.072,4.0,A,0.13636363636363635,0.03299492385786802,0.21621621621621623
111.0,2.4,0.4,12.0,0.9,6.7,0.6,7.6,0.24,3.0,A,0.06923076923076923,0.059821428571428574,0.11764705882352942
370.0,2.9,0.6,64.0,0.7,17.0,0.2,9.8,0.08,3.0,A,0.010769230769230769,0.04582210242587601,0.15384615384615385
54.0,0.1,0.0,4.4,3.7,8.7,0.08,0.5,0.032,1.0,A,0.6851851851851851,0.15818181818181817,0.0
52.0,0.0,0.0,4.0,3.6,8.9,0.11,0.0,0.044,1.0,A,0.72,0.1679245283018868,0.0
350.0,5.1,1.4,64.1,0.8,12.1,0.89,12.4,0.356,4.0,A,0.012288786482334871,0.03447293447293447,0.22950819672131148
57.0,0.2,0.1,3.9,3.9,10.0,0.0895833333333333,2.0,0.0358333333333333,1.0,A,0.7959183673469387,0.1724137931034483,0.08333333333333334
62.0,2.3,0.3,8.0,6.3,1.6,0.89,1.3,0.356,4.0,A,0.7,0.025396825396825397,0.09090909090909091
364.0,6.9,0.6,56.0,1.2,14.0,0.01,11.0,0.004,1.0,A,0.021052631578947368,0.038356164383561646,0.07594936708860758
454.0,18.0,2.0,56.0,13.0,13.0,0.01,7.7,0.004,3.0,A,0.22807017543859648,0.02857142857142857,0.10526315789473684
379.0,2.2,0.5,80.0,0.6,8.0,0.2,3.5,0.08,3.0,A,0.007407407407407407,0.021052631578947368,0.15625
366.0,1.9,0.25,74.0,2.5,11.0,0.017,4.5,0.0068,4.0,A,0.03333333333333333,0.02997275204359673,0.08620689655172414
164.0,5.8,0.9,20.0,0.0,4.1,0.41,7.7,0.164,3.0,A,0.0,0.024848484848484845,0.1323529411764706
52.0,0.0,0.0,3.5,3.5,9.5,0.1,2.0,0.04,3.0,A,0.7777777777777778,0.1792452830188679,0.0
48.0,2.0,1.4,4.7,0.0,5.8,0.0,0.0,0.0,4.0,A,0.0,0.1183673469387755,0.4666666666666666
48.0,0.0,0.0,4.5,4.0,7.5,0.09,0.0,0.036,3.0,A,0.7272727272727273,0.15306122448979592,0.0
312.0,7.0,0.9,52.0,1.0,7.3,0.92,6.4,0.368,4.0,A,0.018867924528301886,0.023322683706070286,0.1125
306.0,18.0,2.9,0.9,0.3,21.0,0.54,2.0,0.216,3.0,A,0.15789473684210525,0.06840390879478828,0.15263157894736842
94.0,7.3,0.5,4.7,4.4,0.9,0.59,3.0,0.272,4.0,A,0.7719298245614036,0.009473684210526316,0.06024096385542168
67.0,3.7,0.4,6.2,0.0,1.4,0.96,1.8,0.384,4.0,A,0.0,0.020588235294117647,0.0851063829787234
65.0,3.3,0.6,2.2,2.2,5.6,0.325,1.3,0.13,4.0,A,0.6875,0.08484848484848484,0.13953488372093023
44.0,2.7,0.7,7.4,2.3,1.7,0.71,3.3,0.284,4.0,A,0.2738095238095238,0.03777777777777778,0.18918918918918917
254.0,19.8,2.0,7.5,0.7,7.4,1.18,8.2,0.472,3.0,A,0.08235294117647059,0.029019607843137257,0.09615384615384615
50.0,1.042,0.176,6.635,5.312,1.689,0.524,1.661,0.15,1.0,A,0.695743287491814,0.03311764705882353,0.0861900097943193
231.0,14.2,0.001,0.0,0.0,25.8,1.0,0.0,0.4,3.0,A,0.0,0.11120689655172414,6.578947368421052e-05
59.0,2.9,0.4,5.1,5.1,1.4,0.7875,2.0,0.315,4.0,A,0.8360655737704918,0.02333333333333333,0.10256410256410257
54.0,0.0,0.0,3.0,3.0,10.3,0.0975,2.0,0.039,1.0,A,0.75,0.18727272727272729,0.0
64.0,2.6,0.3,7.6,5.9,1.6,0.9,1.9,0.36,4.0,A,0.6860465116279071,0.024615384615384615,0.08333333333333333
175.0,6.9,1.2,18.0,3.0,6.9,0.7,6.5,0.28,3.0,A,0.15789473684210525,0.03920454545454546,0.15189873417721517
616.0,44.4444444444444,21.6666666666667,46.1111111111111,45.5555555555556,6.11111111111111,0.161111111111111,2.0,0.0644444444444444,4.0,A,0.9669811320754729,0.009904556095804068,0.4767726161369205
89.0,3.1,0.5,8.5,1.4,4.5,0.66,4.4,0.264,3.0,A,0.14736842105263157,0.05,0.12195121951219513
59.0,0.7,0.0,7.6,3.8,3.6,0.77,4.2,0.308,4.0,A,0.4418604651162791,0.060000000000000005,0.0
356.0,1.6,0.4,69.5,2.8,14.5,0.005,6.2,0.002,4.0,A,0.039716312056737584,0.04061624649859944,0.15384615384615385
50.0,0.5,0.1,3.7,3.4,8.5,0.1,0.5,0.04,1.0,A,0.7234042553191489,0.16666666666666666,0.06666666666666667
438.0,14.0,2.0,57.0,14.0,17.0,0.38,8.1,0.152,4.0,A,0.2413793103448276,0.0387243735763098,0.13333333333333333
396.0,4.3,0.5,65.0,2.8,12.0,1.0,11.0,0.4,3.0,A,0.04242424242424242,0.030226700251889168,0.09433962264150944
270.0,7.5,1.1,34.2,0.0,12.8,0.84,7.4,0.336,4.0,A,0.0,0.04723247232472325,0.12941176470588237
26.0,0.2,0.1,3.9,2.8,1.2,0.3,1.1976,0.12,3.0,A,0.5714285714285714,0.044444444444444446,0.08333333333333334
35.0,0.1,0.1,5.0,4.4,1.8,0.0975,2.2,0.039,1.0,A,0.7333333333333334,0.05,0.09090909090909091
57.0,0.2023,0.09792,5.962,4.9561,2.8746,0.095066,0.265,0.15,4.0,A,0.7118787704682563,0.04956206896551724,0.081443899193213
64.0,1.2,0.8,9.9,5.5,2.7,0.0,1.5,0.0,4.0,A,0.5045871559633027,0.04153846153846154,0.36363636363636365
364.0,0.8,0.18,76.9,1.1,10.6,0.01,3.5,0.004,1.0,A,0.014120667522464698,0.02904109589041096,0.09999999999999999
373.0,1.66666666666667,0.166666666666667,75.0,0.666666666666667,10.3333333333333,0.6,4.66666666666667,0.24,3.0,A,0.008771929824561408,0.027629233511586363,0.06250000000000004
187.0,7.5,0.6,18.0,2.0,7.5,1.2,8.7,0.48,4.0,A,0.10526315789473684,0.0398936170212766,0.07058823529411765
48.0,1.9,1.24,4.28,0.0,3.5,0.11,0.0,0.044,1.0,A,0.0,0.07142857142857142,0.42758620689655175
86.0,3.9,2.5,10.2,8.2,17.5,0.56,0.0,0.224,4.0,A,0.7321428571428571,0.20114942528735633,0.5102040816326531
402.0,14.4,2.2,50.2,9.6,10.9,0.03,14.4,0.012,4.0,A,0.18749999999999997,0.027047146401985113,0.14285714285714288
355.0,7.0,1.3,27.0,6.9,37.0,0.07,18.0,0.028,1.0,A,0.24642857142857144,0.10393258426966293,0.1625
388.0,2.7,0.6,75.0,1.7,13.0,0.01,4.5,0.004,1.0,A,0.02236842105263158,0.033419023136246784,0.16216216216216214
599.0,49.1,8.4,14.8,5.9,26.1,0.02,8.6,0.008,1.0,A,0.37341772151898733,0.043500000000000004,0.16766467065868262
76.0,0.888888888888889,0.611111111111111,6.27777777777778,4.38888888888889,10.2222222222222,0.322222222222222,2.0,0.128888888888889,4.0,A,0.6030534351145038,0.13275613275613246,0.32352941176470584
337.0,2.2,0.2,63.9,2.0,10.7,0.0,9.5,0.0,4.0,A,0.03081664098613251,0.03165680473372781,0.0625
164.0,10.0,1.7,1.0,0.8,16.0,0.52,3.2,0.208,3.0,A,0.4,0.09696969696969697,0.15454545454545454
386.0,6.0,0.6,65.0,3.5,13.0,1.1,10.0,0.44,4.0,A,0.05303030303030303,0.03359173126614987,0.08571428571428572
370.0,5.6,0.7,59.0,3.8,14.0,0.92,14.0,0.368,4.0,A,0.06333333333333332,0.03773584905660377,0.10606060606060606
424.0,12.0,1.1,51.0,3.6,25.0,0.1035,6.0,0.433,4.0,A,0.06923076923076923,0.058823529411764705,0.08461538461538462
93.0,2.8,1.4,7.6,1.7,8.1,0.33,3.1,0.132,4.0,A,0.19767441860465115,0.08617021276595745,0.3684210526315789
100.0,1.6,0.4,0.5,0.5,21.0,0.00375,2.0,0.0015,4.0,A,0.3333333333333333,0.2079207920792079,0.15384615384615385
361.0,1.8,0.3,72.0,3.4,13.0,0.0,3.7,0.0,1.0,A,0.04657534246575342,0.03591160220994475,0.10714285714285715
376.0,6.8,1.1,64.4,0.0,9.9,0.03,8.6,0.012,1.0,A,0.0,0.026259946949602122,0.14102564102564105
239.0,1.5,0.3,45.0,3.8,9.4,0.00275,4.0,0.0011,4.0,A,0.08260869565217391,0.03916666666666667,0.12
372.0,7.0,1.3,59.0,0.7,14.0,0.02,10.0,0.008,1.0,A,0.011666666666666665,0.03753351206434316,0.1625
79.0,6.7,0.6,3.5,0.5,0.6,0.18,1.0,0.072,4.0,A,0.1111111111111111,0.0075,0.07792207792207792
224.0,16.0,1.8,3.4,0.0,14.0,0.59,5.3,0.236,4.0,A,0.0,0.06222222222222222,0.10588235294117647
0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.00312,4.0,A,0.0,0.0,0.0
245.0,3.8,0.6,38.0,0.0,11.0,1.0,8.2,0.4,4.0,A,0.0,0.044715447154471545,0.125
55.0,0.5,0.2,11.0,10.0,0.5,0.01,1.3,0.004,1.0,A,0.8333333333333334,0.008928571428571428,0.13333333333333333
235.0,1.5,0.4,42.6,0.0,9.2,1.2,7.2,0.48,4.0,A,0.0,0.03898305084745762,0.16
46.0,0.5,0.1,3.5,0.0,8.0,0.1,0.0,0.04,3.0,A,0.0,0.1702127659574468,0.06666666666666667
398.0,9.8,2.0,63.0,13.0,10.0,0.0875,9.4,0.035,4.0,A,0.203125,0.02506265664160401,0.18518518518518517
109.0,1.0,0.5,0.0,0.0,25.0,1.0,2.0,0.4,3.0,A,0.0,0.22727272727272727,0.25
115.0,4.7,1.8,8.9,0.6,7.3,0.0,3.8,0.0,4.0,A,0.0606060606060606,0.06293103448275862,0.3157894736842105
139.0,4.6,0.7,12.1,2.6,15.0,0.59,5.6,0.236,3.0,A,0.19847328244274812,0.10714285714285714,0.125
384.0,5.8,0.6,68.0,3.8,11.0,1.0,7.6,0.4,3.0,A,0.05507246376811594,0.02857142857142857,0.08823529411764706
427.0,16.8,2.3,50.9,6.3,13.6,0.03,8.7,0.012,3.0,A,0.12138728323699421,0.03177570093457944,0.1292134831460674
220.0,13.0,1.6,15.0,1.8,7.0,0.79,6.3,0.316,4.0,A,0.1125,0.03167420814479638,0.1142857142857143
0.0,0.0,0.0,0.0,0.0,0.0,0.00395,0.0,0.00158,1.0,A,0.0,0.0,0.0
145.0,2.8,2.8,0.2,0.2,29.6,0.33,0.0,0.132,4.0,A,0.16666666666666669,0.20273972602739726,0.7368421052631579
109.0,4.1,1.0,8.1,1.5,6.6,0.53,6.4,0.212,3.0,A,0.16483516483516483,0.06,0.19607843137254904
67.0,0.3,0.2,4.5,3.9,8.3,0.1475,0.1,0.059,4.0,A,0.7090909090909091,0.12205882352941178,0.15384615384615385
631.0,52.0,5.8,5.7,4.3,30.0,0.03,8.1,0.012,3.0,A,0.6417910447761194,0.04746835443037975,0.10943396226415095
352.0,0.0,0.0,0.5701075,0.5701075,0.0,0.0477083475,0.0,0.15,3.0,A,0.3631009341717048,0.0,0.0
145.0,9.0,1.5,1.0,0.8,14.0,0.01,2.5,0.004,3.0,A,0.4,0.0958904109589041,0.15
42.0,0.2,0.0,12.6,0.0,0.4,0.0,1.8,0.0,4.0,A,0.0,0.009302325581395349,0.0
175.0,4.4,0.7,0.96,0.0,33.0,1.1684,2.0,0.46736,3.0,A,0.0,0.1875,0.12962962962962962
57.0,0.0,0.0,3.9,3.5,10.4,0.0875,0.0,0.035,1.0,A,0.7142857142857142,0.1793103448275862,0.0
71.0,4.2,0.6,6.0,4.2,1.2,0.6,2.2,0.24,3.0,A,0.6,0.016666666666666666,0.11538461538461538
61.0,4.3,2.8,3.4,2.6,0.9,0.74,2.3,0.296,3.0,A,0.5909090909090908,0.014516129032258065,0.5283018867924528
55.0,1.7,0.3,7.7,6.3,1.5,0.99,1.3,0.396,4.0,A,0.7241379310344828,0.026785714285714284,0.1111111111111111
87.0,3.3,2.4,1.4,0.0,12.0,0.0,0.0,0.0,3.0,A,0.0,0.13636363636363635,0.5581395348837209
60.0,0.5,0.1,4.8,0.0,8.8,0.0975,0.5,0.039,3.0,A,0.0,0.14426229508196722,0.06666666666666667
382.0,2.6,0.7,77.5,11.5,8.9,0.1825,6.5,0.073,3.0,A,0.1464968152866242,0.023237597911227155,0.19444444444444442
61.0,0.6,0.2,12.0,11.0,0.5,0.0,1.3,0.0,1.0,A,0.8461538461538461,0.008064516129032258,0.125
55.0,0.0,0.0,13.0,11.0,0.0,0.0,1.5,0.0,1.0,A,0.7857142857142857,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0084,1.0,A,0.0,0.0,0.0
56.0,0.1,0.1,4.4,4.0,9.4,0.09,0.0,0.036,4.0,A,0.7407407407407407,0.1649122807017544,0.09090909090909091
84.0,3.2,2.1,6.2,0.8,4.9,0.5,5.7,0.2,3.0,A,0.11111111111111112,0.05764705882352942,0.5
145.0,9.0,1.5,0.8,0.6,14.0,0.0,2.5,0.0,3.0,A,0.3333333333333333,0.0958904109589041,0.15
165.0,10.0,1.7,1.1,0.8,16.0,0.52,3.2,0.208,3.0,A,0.38095238095238093,0.0963855421686747,0.15454545454545454
587.0,1.1804,0.187812,54.78816,1.20596,7.496716,0.4761728,5.44508,0.15,3.0,A,0.02161677316477188,0.012749517006802722,0.08613648871766649
25.0,0.2,0.1,3.9,2.8,1.2,0.02,1.2,0.008,1.0,A,0.5714285714285714,0.04615384615384615,0.08333333333333334
35.0,0.4,0.4,5.2,3.2,1.6,0.63,2.2,0.252,3.0,A,0.5161290322580645,0.044444444444444446,0.28571428571428575
467.0,21.0,2.3,51.0,8.4,14.0,0.02,8.9,0.008,4.0,A,0.16153846153846155,0.029914529914529916,0.10454545454545454
360.0,1.6,0.3,72.9,3.1,21.0,0.005,2.9,0.002,1.0,A,0.04194857916102841,0.05817174515235457,0.11538461538461538
357.0,1.6,0.3,71.0,3.6,12.3,0.02,4.9,0.008,1.0,A,0.05,0.034357541899441346,0.11538461538461538
68.0,3.6,0.4,8.6,6.0,1.2,1.0,0.6,0.4,4.0,A,0.625,0.017391304347826087,0.08695652173913045
348.0,2.05128205128205,0.512820512820513,66.6666666666667,0.0,11.5384615384615,0.25,9.74358974358974,0.1,3.0,A,0.0,0.03306149437954584,0.16806722689075643
365.0,2.0,0.4,73.0,3.0,12.0,0.02,3.4,0.008,1.0,A,0.04054054054054054,0.03278688524590164,0.13333333333333333
108.0,0.6,0.1,14.0,0.8,7.7,0.22,8.0,0.088,4.0,A,0.05333333333333334,0.07064220183486239,0.0625
237.0,3.5,0.3,40.0,4.2,8.0,1.0,7.0,0.4,3.0,A,0.10243902439024391,0.03361344537815126,0.06666666666666667
57.0,0.5,0.1,3.6,0.0,9.5,0.14,1.125,0.056,3.0,A,0.0,0.16379310344827586,0.06666666666666667
61.0,0.2,0.2,8.7,8.6,6.0,0.17,2.0,0.068,4.0,A,0.88659793814433,0.0967741935483871,0.16666666666666669
227.0,2.52100840336134,0.420168067226891,37.8151260504202,2.52100840336134,10.5042016806723,0.945378151260504,6.30252100840336,0.378151260504202,4.0,A,0.06494912318683681,0.04607106000294869,0.11933174224343697
51.0,0.1,0.1,3.4,3.4,9.0,0.09,2.0,0.036,1.0,A,0.7727272727272726,0.17307692307692307,0.09090909090909091
413.0,11.0,1.2,56.0,9.4,18.0,0.34025,8.3,0.1361,4.0,A,0.1649122807017544,0.043478260869565216,0.09999999999999999
629.0,51.0,5.5,13.0,0.0,26.0,0.05,6.8,0.02,1.0,A,0.0,0.04126984126984127,0.10576923076923077
362.0,2.3,0.7,72.0,1.0,11.0,0.57,4.5,0.228,3.0,A,0.0136986301369863,0.030303030303030304,0.21212121212121213
401.0,5.4,0.6,72.0,3.0,13.0,0.03,6.2,0.012,4.0,A,0.0410958904109589,0.03233830845771144,0.09374999999999999
100.0,0.0,0.0,20.0,12.0,5.0,0.7,0.0,0.28,1.0,A,0.5714285714285714,0.04950495049504951,0.0
382.0,4.7,0.6,67.0,0.0,13.0,1.1,9.9,0.44,4.0,A,0.0,0.033942558746736295,0.10526315789473684
235.0,11.7,0.8,17.6,1.4,12.3,0.83,5.3,0.332,4.0,A,0.07526881720430106,0.052118644067796614,0.06299212598425198
642.0,54.8,4.2,5.9,5.9,25.2,0.02,12.2,0.008,1.0,A,0.855072463768116,0.039191290824261274,0.07526881720430108
238.0,2.8,0.1,43.4,0.0,7.5,0.7675,4.7,0.307,3.0,A,0.0,0.03138075313807531,0.026315789473684213
36.0,0.5,0.1,5.1,4.5,1.6,0.49,0.0,0.196,3.0,A,0.7377049180327869,0.043243243243243246,0.06666666666666667
234.0,10.9090909090909,1.40909090909091,24.0909090909091,4.09090909090909,7.5,0.536363636363636,4.68181818181818,0.214545454545455,3.0,A,0.16304347826086946,0.031914893617021274,0.11832061068702308
284.0,16.0,1.5,12.0,2.6,21.0,0.96,4.9,0.384,4.0,A,0.2,0.07368421052631578,0.08823529411764706
368.0,2.4,1.0,73.0,2.7,12.0,0.36,4.2,0.144,3.0,A,0.03648648648648649,0.032520325203252036,0.29411764705882354
366.0,6.9,1.0,61.0,13.0,10.0,0.02,9.9,0.008,4.0,A,0.20967741935483872,0.027247956403269755,0.12658227848101264
57.0,0.2,0.1,3.9,3.9,10.0,0.09,2.0,0.036,3.0,A,0.7959183673469387,0.1724137931034483,0.08333333333333334
361.0,2.0,0.4,72.0,0.0,12.0,0.0,3.6,0.0,1.0,A,0.0,0.03314917127071823,0.13333333333333333
6.0,0.5,0.2,0.7,0.5,0.5,0.6,0.5,0.24,4.0,A,0.29411764705882354,0.07142857142857142,0.13333333333333333
149.0,5.0,1.5,0.0,0.0,26.0,1.0,0.0,0.4,3.0,A,0.0,0.17333333333333334,0.25
371.0,7.0,1.3,60.0,1.0,12.0,0.01,10.0,0.004,1.0,A,0.01639344262295082,0.03225806451612903,0.1625
649.0,57.0,5.3,6.2,4.7,24.0,0.02,11.0,0.008,1.0,A,0.6527777777777778,0.036923076923076927,0.09137931034482759
96.0,0.2,0.1,17.0,14.0,4.2,0.5,4.6,0.2,3.0,A,0.7777777777777778,0.04329896907216495,0.08333333333333334
364.0,5.7,1.0,62.0,0.7,12.0,0.0,8.5,0.0,4.0,A,0.01111111111111111,0.03287671232876712,0.14925373134328357
209.0,1.5,0.3,33.0,0.0,12.4,0.9,6.8,0.36,4.0,A,0.0,0.05904761904761905,0.12
337.0,1.1,0.2,71.0,0.7,9.4,0.0,3.9,0.0,1.0,A,0.009722222222222222,0.027810650887573965,0.09523809523809523
231.0,14.2,0.0,0.0,0.0,25.8,1.0,0.0,0.4,4.0,A,0.0,0.11120689655172414,0.0
120.0,2.2,0.4,3.6,0.5,20.0,1.5725,3.5,0.629,4.0,A,0.10869565217391305,0.1652892561983471,0.125
41.0,2.4,0.4,0.0,0.0,4.6,0.0,0.0,0.0,4.0,A,0.0,0.10952380952380951,0.11764705882352942
722.0,70.5,6.8,3.5,3.5,14.3,0.03,8.2,0.012,1.0,A,0.7777777777777778,0.019778699861687416,0.0951048951048951
53.0,3.3,0.5,1.4,0.0,5.7,0.11,2.0,0.044,4.0,A,0.0,0.10555555555555556,0.11627906976744186
75.0,0.9,0.1,9.1,3.6,5.0,0.8,5.3,0.32,4.0,A,0.3564356435643565,0.06578947368421052,0.052631578947368425
70.0,3.2,0.6,8.2,6.0,1.5,0.99,1.4,0.396,3.0,A,0.6521739130434783,0.02112676056338028,0.14285714285714285
639.0,53.0,7.0,10.0,5.0,27.0,0.0,7.0,0.0,1.0,A,0.45454545454545453,0.0421875,0.12962962962962962
398.0,15.0,1.9,52.0,12.0,7.8,0.18,16.0,0.072,4.0,A,0.22641509433962265,0.019548872180451128,0.11875
126.0,2.0,0.3,17.0,0.8,6.8,0.7,6.3,0.28,3.0,A,0.044444444444444446,0.05354330708661417,0.09999999999999999
343.0,1.9,0.6,65.0,0.0,13.0,0.0,7.0,0.0,1.0,A,0.0,0.0377906976744186,0.20689655172413793
234.0,1.3,0.1,45.1,1.5,7.9,0.7975,5.2,0.319,4.0,A,0.03253796095444685,0.03361702127659574,0.04347826086956522
75.0,3.2,2.0,3.9,3.9,7.7,0.11,0.0,0.044,3.0,A,0.7959183673469387,0.1013157894736842,0.47619047619047616
386.0,6.0,0.9,62.0,0.0,14.0,1.1,11.0,0.44,4.0,A,0.0,0.03617571059431524,0.1285714285714286
54.0,2.1,1.2,7.5,3.3,0.8,0.66,1.0,0.264,3.0,A,0.388235294117647,0.014545454545454545,0.3870967741935484
51.0,2.1,0.2,6.8,0.0,0.8,0.5,0.6,0.2,4.0,A,0.0,0.015384615384615385,0.06451612903225806
351.0,1.5,0.3,69.0,3.4,14.0,0.0,2.9,0.0,1.0,A,0.04857142857142857,0.03977272727272727,0.12
236.0,15.5,3.9,0.0,0.0,23.3,0.3,2.0,0.12,3.0,A,0.0,0.09831223628691983,0.23636363636363636
447.0,17.9,3.7,49.7,7.9,13.2,0.06,17.0,0.024,4.0,A,0.15581854043392504,0.029464285714285714,0.19576719576719578
388.0,0.9,0.2,86.0,0.7,7.4,0.13,3.2,0.052,4.0,A,0.008045977011494253,0.019023136246786632,0.10526315789473685
362.0,2.1,0.8,72.0,19.0,9.8,0.02,8.4,0.008,3.0,A,0.2602739726027397,0.026997245179063364,0.25806451612903225
61.0,0.5,0.1,4.0,4.0,10.0,0.14,0.0,0.056,4.0,A,0.8,0.16129032258064516,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.012,1.0,A,0.0,0.0,0.0
352.0,0.952380952380952,0.19047619047619,68.5714285714286,2.85714285714286,10.4761904761905,0.761904761904762,13.3333333333333,0.304761904761905,3.0,A,0.041067761806981545,0.029677593416970252,0.09756097560975587
